intervention_timestamp,amount,currency,payment_method,transaction_hour,transaction_day,amount_relative_to_customer_average,error_code,root_cause_diagnosis,previous_failure_count,total_previous_payments,successful_payments,failed_payments,historical_success_rate,customer_tenure,average_transaction_amount,previous_intervention_count,previous_successful_recoveries,historical_recovery_rate,time_since_last_intervention,subscription_status,previous_subscription_failures,recovered
2026-01-03T11:35:35.679508,773.53,USD,upi,11,5,0.466740017569335,network_error,TRANSIENT,2,30,19,11,0.6664044896998665,305,1657.3037898664663,2,1,0.5,341.49729817114746,NONE,0,0
2026-08-16T07:35:11.486832,806.93,INR,upi,7,6,0.5066689088207017,none,ABANDONMENT,0,59,42,17,0.725433366622426,451,1592.6179521813792,0,0,0.0,,NONE,0,0
2026-02-18T03:19:28.327936,1953.93,INR,upi,3,2,1.3836617206219568,insufficient_funds,HARD_DECLINE,1,60,52,8,0.8759122138147775,888,1412.1442913963879,1,0,0.0,683.5142130286896,NONE,0,0
2025-11-01T03:38:37.193538,4834.89,USD,card,3,5,5.725469058404374,card_declined,HARD_DECLINE,2,40,38,2,0.9708773271536026,265,844.4530833509441,2,1,0.5,448.9786506553531,PAST_DUE,1,0
2026-02-08T05:19:15.785227,2047.42,USD,netbanking,5,6,2.7576395737471087,network_error,TRANSIENT,0,100,82,18,0.8210111609051118,104,742.4538070498985,0,0,0.0,,NONE,0,0
2026-03-12T03:31:09.947901,250.4,INR,upi,3,3,0.23940045593119272,card_declined,HARD_DECLINE,1,47,33,14,0.7037655718865894,276,1045.946211865063,1,0,0.0,701.4637662897802,NONE,0,0
2025-12-05T03:45:15.645363,1491.43,INR,card,3,4,2.623387680540849,timeout,TRANSIENT,1,66,56,10,0.8624139398133663,778,568.5129998371115,1,0,0.0,21.813726551213506,NONE,0,0
2026-01-12T16:14:27.085088,1778.51,INR,upi,16,0,0.34821567394459724,network_error,TRANSIENT,2,87,49,38,0.5680551278780368,127,5107.495535318635,2,1,0.5,496.28353654587113,ACTIVE,1,0
2026-08-25T06:46:19.677999,2402.96,INR,upi,6,1,1.1269583589263965,mandate_failed,MANDATE_ISSUE,0,98,91,7,0.9351922435288995,800,2132.2526967981266,0,0,0.0,,NONE,0,1
2026-07-26T06:10:36.344886,918.75,INR,upi,6,6,0.8782845168796443,issuer_down,TRANSIENT,3,84,73,11,0.8795028607032674,524,1046.0733194570262,3,2,0.6666666666666666,469.4043910043747,NONE,0,0
2026-01-05T09:07:18.434000,1818.06,INR,card,9,0,0.6850887893334059,issuer_down,TRANSIENT,1,33,29,4,0.8835841072291809,303,2653.758211061926,1,0,0.0,216.8400817279252,NONE,0,1
2025-12-27T12:09:01.546177,126.43,INR,upi,12,5,0.05505532727072087,invalid_card,HARD_DECLINE,2,83,45,38,0.5424254206932739,344,2296.4171909888382,2,0,0.0,623.9368328089361,ACTIVE,1,0
2025-10-24T19:17:25.424664,3039.97,INR,upi,19,4,3.8938939648769204,none,ABANDONMENT,2,25,12,13,0.49850914533289464,141,780.7017929662828,2,0,0.0,114.91484939311388,PAST_DUE,3,0
2026-08-27T11:06:54.808004,890.67,INR,upi,11,3,3.3133614858668348,none,ABANDONMENT,5,96,76,20,0.7981979908786331,330,268.8115992773981,5,1,0.2,210.10518231102085,NONE,0,0
2025-11-09T05:14:16.544232,1025.13,INR,netbanking,5,6,0.16370826418674586,insufficient_funds,HARD_DECLINE,1,29,21,8,0.7417830399201232,20,6261.931888976663,1,0,0.0,449.0339048872442,NONE,0,0
2026-07-07T17:02:14.657652,870.99,INR,upi,17,1,2.160309622995139,timeout,TRANSIENT,1,87,65,22,0.757094600173332,712,403.1783179266799,1,0,0.0,517.7929154271247,NONE,0,0
2026-04-23T23:02:07.786638,2545.71,INR,wallet,23,3,11.151186625942437,none,ABANDONMENT,1,37,27,10,0.7317531823780549,420,228.29050265176159,1,0,0.0,54.959665598289945,NONE,0,0
2025-10-25T21:31:00.100349,522.23,INR,upi,21,5,2.110964463728523,insufficient_funds,HARD_DECLINE,5,5,2,3,0.5765605162235744,912,247.38929004877863,5,2,0.4,344.85816288834394,PAST_DUE,0,0
2026-02-05T22:29:10.781962,2119.85,USD,upi,22,3,0.5267332851490981,insufficient_funds,HARD_DECLINE,1,23,17,6,0.775854953146963,449,4024.5225805313426,1,0,0.0,46.5386174328599,NONE,0,0
2026-07-28T20:06:34.745891,1703.33,INR,card,20,1,0.41620855140746676,issuer_down,TRANSIENT,0,93,61,32,0.6626842685030558,678,4092.491598838981,0,0,0.0,,NONE,0,0
2026-05-07T13:40:42.817436,987.82,INR,card,13,3,2.0875072838775983,card_declined,HARD_DECLINE,0,35,19,16,0.5713661712889551,339,473.20553448086616,0,0,0.0,,NONE,0,0
2026-07-30T10:11:08.856702,343.79,INR,upi,10,3,0.3513426166984475,none,ABANDONMENT,0,79,63,16,0.800175924204926,619,978.5035565300358,0,0,0.0,,NONE,0,0
2026-07-28T00:52:56.888116,2008.55,INR,upi,0,1,1.9702019706263398,card_declined,HARD_DECLINE,0,28,22,6,0.8049153297697005,675,1019.4640092464576,0,0,0.0,,NONE,0,0
2026-04-03T07:40:14.020137,782.8,INR,upi,7,4,2.4931112660217227,insufficient_funds,HARD_DECLINE,2,81,60,21,0.7511911192193939,949,313.98518416272697,2,1,0.5,348.228081782331,NONE,0,1
2026-05-07T03:04:45.946260,2004.77,INR,card,3,3,2.386682736122098,mandate_failed,MANDATE_ISSUE,1,49,34,15,0.6969433798248986,903,839.9817745601861,1,0,0.0,434.2150793173184,NONE,0,0
2025-12-24T23:42:56.951851,1233.3,INR,card,23,2,0.2488187377182655,mandate_failed,MANDATE_ISSUE,2,86,59,27,0.690647588669105,944,4956.620274299643,2,1,0.5,485.7810661026657,NONE,0,0
2025-11-18T21:10:07.598434,883.75,INR,upi,21,1,0.44217112420946997,none,ABANDONMENT,0,87,56,31,0.6547196228925528,294,1998.660590014785,0,0,0.0,,NONE,0,0
2026-04-13T03:27:07.424530,2252.13,INR,netbanking,3,0,0.758342590295972,invalid_card,HARD_DECLINE,0,100,88,12,0.8880013620206316,980,2969.805505874358,0,0,0.0,,NONE,0,0
2025-09-15T07:08:51.372396,422.43,USD,upi,7,0,0.062159039141496265,invalid_card,HARD_DECLINE,0,65,52,13,0.8050399852551258,753,6795.954471535472,0,0,0.0,,NONE,0,1
2025-11-18T14:48:30.988361,2323.19,USD,upi,14,1,1.3934930198101938,invalid_card,HARD_DECLINE,1,53,45,8,0.8569047395058329,164,1667.1701737813078,1,0,0.0,342.42231870128023,ACTIVE,2,0
2025-12-26T11:16:51.110908,6610.02,INR,wallet,11,4,2.4899485252083644,insufficient_funds,HARD_DECLINE,0,48,43,5,0.9064669833503303,329,2654.6813852093023,0,0,0.0,,NONE,0,0
2026-01-14T19:53:02.059497,2994.34,INR,upi,19,2,1.6552904297785613,network_error,TRANSIENT,4,87,67,20,0.7720731240620682,219,1808.9514360332355,4,1,0.25,414.3978895749471,NONE,0,0
2026-08-30T10:45:22.247701,862.82,INR,upi,10,6,1.2856068299767405,mandate_failed,MANDATE_ISSUE,1,79,72,7,0.9203592795720181,738,671.1383137374982,1,0,0.0,203.41104244613774,NONE,0,0
2025-09-16T03:39:16.640527,393.75,INR,upi,3,1,0.2921002404999967,mandate_failed,MANDATE_ISSUE,4,38,26,12,0.6889351589236814,148,1347.9961513417666,4,0,0.0,539.0252458608785,NONE,0,0
2026-06-01T08:24:46.117681,2215.2,INR,card,8,0,1.5454547258888898,timeout,TRANSIENT,0,23,22,1,0.9615437589352692,118,1433.3645385347,0,0,0.0,,NONE,0,1
2026-05-08T14:37:33.507501,1474.93,INR,netbanking,14,4,1.8896524828835894,issuer_down,TRANSIENT,4,42,33,9,0.7879218353438864,462,780.5297605564346,4,1,0.25,605.0391322632911,NONE,0,0
2026-01-08T23:23:55.437777,723.29,INR,upi,23,3,0.520818817218125,unknown,NON_PAYMENT,1,35,28,7,0.8037154274736471,84,1388.755505923047,1,0,0.0,391.7544438971272,NONE,0,0
2026-07-30T13:10:39.115193,3216.82,INR,upi,13,3,6.110071236876941,auth_failure,MANDATE_ISSUE,2,64,54,10,0.856789057034396,373,526.4783134744961,2,0,0.0,527.3112173277061,NONE,0,0
2025-10-05T06:45:00.768723,333.86,INR,upi,6,6,0.8431970737419308,insufficient_funds,HARD_DECLINE,1,49,46,3,0.9568822251015999,370,395.9453968671876,1,0,0.0,190.3242538872063,NONE,0,0
2026-04-06T11:15:11.124459,416.68,USD,upi,11,0,0.7982012456256735,issuer_down,TRANSIENT,1,44,33,11,0.7555579870611243,837,522.0237406086526,1,0,0.0,135.3851809065039,NONE,0,0
2026-03-10T18:12:19.416240,881.21,INR,card,18,1,0.6691173065052,mandate_failed,MANDATE_ISSUE,1,20,17,3,0.8999768025846011,605,1316.9738570992288,1,0,0.0,120.59944237536699,NONE,0,0
2025-09-04T05:42:52.447649,1615.25,INR,upi,5,3,0.7522238407747744,issuer_down,TRANSIENT,0,61,41,20,0.6773913557473089,889,2147.299663270878,0,0,0.0,,NONE,0,0
2026-08-26T13:20:31.810410,1310.09,INR,upi,13,2,0.21357385466364417,insufficient_funds,HARD_DECLINE,0,64,50,14,0.7922818684234827,536,6134.130987443433,0,0,0.0,,ACTIVE,1,1
2026-03-29T00:46:26.067554,895.28,INR,card,0,6,0.1859605482260764,insufficient_funds,HARD_DECLINE,4,61,50,11,0.8205139105117663,961,4814.354488305702,4,0,0.0,631.3949791859284,ACTIVE,0,0
2026-07-07T02:34:13.507507,2563.52,INR,upi,2,1,7.804057497499714,invalid_card,HARD_DECLINE,0,74,57,17,0.7833903632722753,668,328.48553471336004,0,0,0.0,,NONE,0,0
2025-10-24T12:38:24.793939,661.23,INR,card,12,4,1.365185969309846,unknown,NON_PAYMENT,2,15,11,4,0.7648862548380162,676,484.3515937497345,2,1,0.5,116.57062856678318,NONE,0,0
2026-04-19T05:54:54.289223,971.09,INR,upi,5,6,2.664916237865212,issuer_down,TRANSIENT,1,4,3,1,0.8662826539628913,624,364.3979447466283,1,0,0.0,373.5522098663351,NONE,0,0
2026-05-23T21:13:25.687827,545.94,USD,upi,21,5,0.36489330445923135,card_declined,HARD_DECLINE,3,45,33,12,0.7445155753866983,410,1496.1633807150238,3,0,0.0,693.438083282587,NONE,0,0
2025-09-20T22:34:31.114261,917.55,INR,upi,22,5,0.5223649769525165,unknown,NON_PAYMENT,0,65,51,14,0.7919168424877477,823,1756.5304729137806,0,0,0.0,,NONE,0,0
2025-12-19T16:07:41.296903,559.47,INR,upi,16,4,0.9017828069102387,network_error,TRANSIENT,1,40,30,10,0.7707288931689933,820,620.4043764339458,1,0,0.0,399.7225314056418,NONE,0,0
2026-06-18T03:02:59.875197,1094.28,INR,card,3,3,1.0105749518511142,unknown,NON_PAYMENT,0,31,29,2,0.9619304489871785,208,1082.8291340444957,0,0,0.0,,NONE,0,0
2026-02-27T00:54:00.490494,1308.02,INR,card,0,4,7.790611344347742,insufficient_funds,HARD_DECLINE,0,28,23,5,0.8335088425601572,408,167.89696497297314,0,0,0.0,,NONE,0,0
2026-05-29T19:27:07.370072,335.53,INR,card,19,4,0.30678262264335704,network_error,TRANSIENT,0,33,22,11,0.6939934986916406,562,1093.7060160348865,0,0,0.0,,NONE,0,0
2026-03-27T20:11:40.269520,653.72,INR,upi,20,4,1.8064538968286188,none,ABANDONMENT,0,25,21,4,0.8736284740648669,391,361.8802567547726,0,0,0.0,,NONE,0,1
2026-08-10T16:30:43.616199,1403.42,INR,card,16,0,2.2016297695537808,timeout,TRANSIENT,0,32,26,6,0.8143069792936609,834,637.4459590835024,0,0,0.0,,NONE,0,0
2026-05-20T17:15:29.857131,1598.07,INR,wallet,17,2,1.013010450522741,mandate_failed,MANDATE_ISSUE,0,86,70,16,0.8205540904348606,333,1577.5454233224862,0,0,0.0,,NONE,0,0
2026-05-10T04:19:40.473056,189.05,INR,upi,4,6,0.07095556350271787,issuer_down,TRANSIENT,2,37,32,5,0.8656549162646971,669,2664.343578819703,2,0,0.0,169.69695118065334,NONE,0,1
2026-08-02T05:09:00.937047,1194.33,INR,card,5,6,0.8483774764350643,issuer_down,TRANSIENT,0,79,65,14,0.8307962777032372,269,1407.7813628653248,0,0,0.0,,NONE,0,0
2026-02-13T09:10:27.048337,3543.19,INR,netbanking,9,4,1.0276139049495052,card_declined,HARD_DECLINE,0,89,73,16,0.8216500183409228,139,3447.977866915011,0,0,0.0,,NONE,0,0
2025-11-28T19:46:48.624456,917.46,INR,upi,19,4,0.4474709856961508,none,ABANDONMENT,0,44,29,15,0.6670986637627976,140,2050.3228797564743,0,0,0.0,,NONE,0,0
2025-11-03T05:24:41.504600,949.71,INR,card,5,0,0.45913501519676697,timeout,TRANSIENT,1,33,22,11,0.6714001817731153,226,2068.4765233882067,1,0,0.0,194.28303587345695,NONE,0,0
2026-08-14T11:39:13.794476,389.08,INR,upi,11,4,0.21351382834861588,none,ABANDONMENT,4,2,1,1,0.829436184248486,548,1822.2707307028727,4,3,0.75,334.38913191926565,ACTIVE,1,1
2025-10-29T10:32:47.839620,1824.83,INR,upi,10,2,2.231423837495255,network_error,TRANSIENT,1,48,35,13,0.7298698174338342,837,817.7872662901856,1,0,0.0,490.95702812159647,CANCELLED,0,1
2026-01-01T06:11:04.106515,1047.41,INR,upi,6,3,0.750954246444326,insufficient_funds,HARD_DECLINE,1,14,13,1,0.970581313185232,997,1394.7720582969666,1,0,0.0,497.6502670699329,NONE,0,0
2026-08-10T18:48:02.273669,20814.05,USD,card,18,0,1.9718379457631172,mandate_failed,MANDATE_ISSUE,2,19,17,2,0.9385329678317696,661,10555.659528067756,2,0,0.0,97.87243293412467,NONE,0,0
2025-10-19T21:42:47.039215,1409.14,INR,upi,21,6,1.1274860011992272,invalid_card,HARD_DECLINE,0,70,52,18,0.7457542542195911,614,1249.807091619051,0,0,0.0,,NONE,0,1
2026-04-13T04:00:39.688164,220.04,INR,upi,4,0,0.15290582889562246,network_error,TRANSIENT,2,87,65,22,0.753640013925225,537,1439.0556696841497,2,0,0.0,629.0413070804315,NONE,0,1
2026-06-13T00:53:57.103266,1047.29,INR,upi,0,5,0.32725978502055103,issuer_down,TRANSIENT,0,9,4,5,0.4745327907499952,736,3200.179331335297,0,0,0.0,,NONE,0,1
2026-08-17T18:18:33.013980,507.56,INR,upi,18,0,0.9805299611154834,invalid_card,HARD_DECLINE,1,38,25,13,0.6689259108045927,73,517.6384405659394,1,0,0.0,682.2549047367839,NONE,0,0
2026-06-27T18:09:25.582812,887.54,INR,upi,18,5,0.23224301303950617,invalid_card,HARD_DECLINE,1,64,52,12,0.8268806403832314,412,3821.6004364748023,1,0,0.0,522.898864519307,NONE,0,0
2025-09-16T06:22:07.570584,1536.75,INR,upi,6,1,0.32182862016898334,issuer_down,TRANSIENT,6,92,66,26,0.7263304742236366,1,4775.056982791322,6,1,0.16666666666666666,185.2393198472438,NONE,0,0
2026-02-03T06:38:03.909514,2013.3,INR,card,6,1,0.9001595804057887,insufficient_funds,HARD_DECLINE,0,12,8,4,0.7128578481876697,930,2236.6034243532813,0,0,0.0,,NONE,0,0
2026-04-14T23:50:41.984630,2119.71,INR,card,23,1,1.0046752480325252,card_declined,HARD_DECLINE,13,67,55,12,0.8287706707629925,313,2109.8459468878814,13,1,0.07692307692307693,97.97207911896162,NONE,0,0
2025-12-25T16:07:34.128076,1158.52,INR,upi,16,3,2.290854551740933,network_error,TRANSIENT,0,11,8,3,0.7635246694768079,590,505.71521405389257,0,0,0.0,,NONE,0,0
2026-06-20T17:11:17.927833,976.46,INR,card,17,5,2.9938148452868383,issuer_down,TRANSIENT,7,19,12,7,0.6432598988958187,383,326.1591148621768,7,0,0.0,503.4050118139338,NONE,0,0
2025-09-21T14:41:05.279467,201.95,INR,upi,14,6,0.06303110673742159,invalid_card,HARD_DECLINE,0,49,46,3,0.9414541809039986,69,3203.9735688172873,0,0,0.0,,ACTIVE,2,0
2026-02-08T22:48:28.518106,1316.41,INR,wallet,22,6,0.7350307550020331,network_error,TRANSIENT,1,2,1,1,0.7388032606034235,730,1790.9590735374861,1,0,0.0,199.3564826008004,NONE,0,1
2026-01-04T19:42:30.873869,1250.05,INR,card,19,6,2.109604811912022,insufficient_funds,HARD_DECLINE,1,93,67,26,0.7306858668986761,90,592.551739046816,1,0,0.0,237.75572688842294,NONE,0,0
2025-10-08T14:18:59.823516,1629.16,INR,card,14,2,1.3017320273864268,timeout,TRANSIENT,2,17,11,6,0.6492642330796019,932,1251.5325471948108,2,0,0.0,604.6166845966861,NONE,0,1
2026-05-24T15:58:34.976284,250.56,INR,netbanking,15,6,0.5754924672673704,invalid_card,HARD_DECLINE,2,24,12,12,0.5410490428435742,798,435.3836309791199,2,0,0.0,495.7735837228229,NONE,0,0
2026-07-03T19:39:43.687207,1501.83,INR,upi,19,4,5.827786580300813,card_declined,HARD_DECLINE,3,4,1,3,0.45926581904519415,232,257.70161266311845,3,1,0.3333333333333333,444.66568064144957,NONE,0,0
2026-02-04T20:17:05.973689,8010.84,INR,netbanking,20,2,3.093582082824383,none,ABANDONMENT,1,67,56,11,0.8370169215014683,550,2589.5029727759,1,0,0.0,279.53905552696494,NONE,0,0
2025-12-23T18:26:34.324796,705.83,INR,netbanking,18,1,2.421932331756979,card_declined,HARD_DECLINE,0,18,16,2,0.9359134958257943,926,291.43258494260203,0,0,0.0,,NONE,0,0
2025-12-23T02:59:10.004261,1732.08,INR,upi,2,1,1.8100294583315237,network_error,TRANSIENT,2,91,86,5,0.9463329648329994,929,956.9347018233741,2,0,0.0,683.8730462936153,ACTIVE,1,0
2026-06-28T07:33:28.533368,1525.37,INR,card,7,6,1.0878033530843334,auth_failure,MANDATE_ISSUE,2,6,3,3,0.6477920498901997,730,1402.247929899278,2,0,0.0,330.7640709787178,NONE,0,0
2025-10-14T14:38:25.035242,951.28,INR,upi,14,1,2.802041532026633,timeout,TRANSIENT,3,79,71,8,0.9084956409337575,285,339.49532479340786,3,0,0.0,64.05823013375364,NONE,0,0
2025-09-13T21:42:06.455404,2751.13,INR,upi,21,5,10.280082416143687,timeout,TRANSIENT,1,74,46,28,0.6330139404047942,768,267.6175042798944,1,0,0.0,298.49193676725497,NONE,0,0
2025-09-06T14:37:53.866340,5534.1,INR,netbanking,14,5,6.731322227834423,invalid_card,HARD_DECLINE,2,54,43,11,0.8087405937897949,295,822.1415960620877,2,0,0.0,130.35329956080153,NONE,0,0
2026-06-17T22:12:45.568893,322.47,INR,card,22,2,1.753481380438896,insufficient_funds,HARD_DECLINE,4,53,40,13,0.7606811085033742,631,183.902722662094,4,1,0.25,521.8411861811175,NONE,0,0
2026-07-06T21:14:48.824710,1024.33,INR,upi,21,0,4.581989870982532,card_declined,HARD_DECLINE,1,68,50,18,0.7482334390443375,472,223.5557102574627,1,0,0.0,14.45855150178602,NONE,0,0
2025-10-21T00:35:24.200426,4312.13,INR,upi,0,1,3.9583039738913577,timeout,TRANSIENT,1,39,37,2,0.9730647790526572,770,1089.3882906523727,1,0,0.0,218.36685671533763,NONE,0,1
2025-12-08T06:14:49.342889,1033.3,INR,netbanking,6,0,1.2019685607635502,network_error,TRANSIENT,2,39,25,14,0.6455781167021671,537,859.6730677744154,2,1,0.5,428.2927705860003,NONE,0,1
2026-01-11T10:05:50.354062,6598.83,INR,card,10,6,4.018996022449434,invalid_card,HARD_DECLINE,2,41,29,12,0.7220410690912137,215,1641.9100599104972,2,0,0.0,74.60783554262767,NONE,0,0
2026-03-23T16:04:38.901375,684.48,INR,upi,16,0,0.4163391993762959,invalid_card,HARD_DECLINE,0,3,2,1,0.821581055433397,134,1644.044089591845,0,0,0.0,,NONE,0,0
2025-09-29T18:50:34.872427,128.59,INR,upi,18,0,0.3193433452525886,none,ABANDONMENT,0,59,38,21,0.6565244200054585,783,402.67004749477445,0,0,0.0,,NONE,0,0
2025-11-17T16:43:45.540717,3515.98,INR,card,16,0,3.4738399931449977,insufficient_funds,HARD_DECLINE,0,41,32,9,0.801375465863677,904,1012.1306700763876,0,0,0.0,,NONE,0,0
2026-05-14T07:52:33.585320,1655.12,INR,upi,7,3,1.5589371616276466,card_declined,HARD_DECLINE,1,51,45,6,0.894232193173851,473,1061.6977006769991,1,0,0.0,705.7675576434978,NONE,0,0
2026-03-16T15:21:10.439644,6222.21,INR,upi,15,0,2.6815502261302355,auth_failure,MANDATE_ISSUE,1,12,11,1,0.9523885030893787,569,2320.377943835613,1,0,0.0,588.4471511533941,NONE,0,0
2026-06-18T12:50:04.023649,978.61,INR,upi,12,3,0.6193023618900247,auth_failure,MANDATE_ISSUE,1,40,27,13,0.6755020564582251,899,1580.1812817464772,1,0,0.0,45.87319158368744,ACTIVE,2,1
2026-04-06T09:35:05.031612,824.0,INR,card,9,0,0.29923154176043315,insufficient_funds,HARD_DECLINE,2,69,61,8,0.8907694061012494,446,2753.720397095371,2,0,0.0,9.342379008124531,NONE,0,0
2025-11-17T15:25:04.028043,149.66,INR,upi,15,0,0.17618934130483266,mandate_failed,MANDATE_ISSUE,3,54,45,9,0.8445988166656195,619,849.4270929878038,3,1,0.3333333333333333,194.59107220465225,ACTIVE,0,1
2025-09-07T14:16:40.385464,989.94,INR,card,14,6,2.9476701011720676,invalid_card,HARD_DECLINE,0,99,74,25,0.7479508390282364,769,335.8381250352185,0,0,0.0,,NONE,0,0
2026-03-14T11:08:24.021190,780.88,INR,card,11,5,1.0872539544519855,card_declined,HARD_DECLINE,0,60,51,9,0.8597566273508794,525,718.2130695432523,0,0,0.0,,NONE,0,0
2025-10-25T19:46:13.229228,1478.88,INR,upi,19,5,1.1202768426232483,invalid_card,HARD_DECLINE,1,32,28,4,0.890827893234661,285,1320.1022673440648,1,0,0.0,504.85713337976364,NONE,0,0
2026-03-24T22:24:36.399462,371.06,INR,upi,22,1,0.20609130458622937,issuer_down,TRANSIENT,3,21,16,5,0.8046275887107718,653,1800.464123146676,3,1,0.3333333333333333,383.88247847558915,NONE,0,0
2026-02-20T01:24:38.880231,183.53,INR,upi,1,4,0.09706414065487848,invalid_card,HARD_DECLINE,2,5,3,2,0.7611570568615975,979,1890.811568121329,2,0,0.0,421.0231435465779,NONE,0,0
2026-06-27T22:21:39.274305,1324.86,INR,card,22,5,2.364763287398926,unknown,NON_PAYMENT,3,1,0,1,0.9435531452369872,561,560.25057859269,3,1,0.3333333333333333,601.6951195664478,NONE,0,1
2025-10-09T13:27:23.409158,15998.31,INR,wallet,13,3,7.35918200929974,network_error,TRANSIENT,2,23,17,6,0.7819465299813457,713,2173.925034030013,2,0,0.0,240.17875583540058,NONE,0,1
2026-03-28T04:38:58.038259,652.27,INR,upi,4,5,0.601588453073231,invalid_card,HARD_DECLINE,7,82,74,8,0.911024120735961,629,1084.2462096269649,7,4,0.5714285714285714,344.7822473535348,NONE,0,1
2025-12-26T17:32:59.065896,1021.38,USD,upi,17,4,1.2528869394435982,timeout,TRANSIENT,0,7,6,1,0.945696044785402,411,815.2212045993476,0,0,0.0,,NONE,0,0
2026-03-08T00:39:35.120380,622.82,INR,card,0,6,0.34733296924988827,none,ABANDONMENT,0,80,66,14,0.8296517698665857,907,1793.149672330452,0,0,0.0,,ACTIVE,0,0
2025-10-18T23:28:42.691623,262.72,INR,netbanking,23,5,0.24426794748994032,insufficient_funds,HARD_DECLINE,0,19,18,1,0.9582498075661694,550,1075.540211884818,0,0,0.0,,NONE,0,1
2026-01-28T20:53:54.881857,220.94,INR,upi,20,2,0.4350529468143555,none,ABANDONMENT,0,13,8,5,0.6422998080407876,838,507.84623255127343,0,0,0.0,,NONE,0,1
2026-07-12T01:11:47.016701,3340.81,INR,upi,1,6,0.6546528034855933,network_error,TRANSIENT,0,21,17,4,0.851055070405225,426,5103.178329356257,0,0,0.0,,ACTIVE,0,1
2025-11-10T21:30:12.196896,144.9,INR,upi,21,0,1.512316955203959,timeout,TRANSIENT,0,60,46,14,0.779711700582105,792,95.81324834148806,0,0,0.0,,NONE,0,0
2025-09-06T11:47:02.067244,609.85,INR,upi,11,5,0.1425452992613717,insufficient_funds,HARD_DECLINE,2,79,59,20,0.7591334545367269,98,4278.289099395529,2,1,0.5,697.404589387456,CANCELLED,0,1
2025-10-11T17:20:00.768264,816.67,INR,card,17,5,3.9380321319522755,timeout,TRANSIENT,5,5,3,2,0.6780823932405708,465,207.3802276456126,5,3,0.6,166.4154663986208,ACTIVE,3,1
2025-09-27T22:08:22.719962,995.73,INR,upi,22,5,7.25207662871117,network_error,TRANSIENT,2,22,14,8,0.6732946790425689,466,137.30274112905505,2,0,0.0,124.09374671939129,NONE,0,0
2025-10-24T12:35:43.994301,2017.1,INR,wallet,12,4,3.5095851517668653,insufficient_funds,HARD_DECLINE,1,52,40,12,0.781472939276263,89,574.7402934459394,1,0,0.0,108.10921557984979,NONE,0,0
2025-12-21T07:44:45.848846,1110.53,INR,card,7,6,1.242906720353499,network_error,TRANSIENT,2,57,38,19,0.6764754872281191,101,893.4942436260628,2,0,0.0,482.03660240901644,NONE,0,0
2026-04-06T15:28:26.124754,245.53,INR,card,15,0,0.42402582945706996,insufficient_funds,HARD_DECLINE,2,47,46,1,0.9951721722126764,809,579.0449141137956,2,1,0.5,441.38839001961674,NONE,0,0
2026-01-18T14:49:18.332434,15909.46,INR,upi,14,6,24.05859010652237,issuer_down,TRANSIENT,1,46,42,4,0.9246261998917048,375,661.2798143847543,1,0,0.0,690.5955826516789,NONE,0,0
2026-04-18T12:34:55.498782,4337.87,INR,upi,12,5,4.506499734082213,insufficient_funds,HARD_DECLINE,0,62,50,12,0.8110393243697098,464,962.5807735420725,0,0,0.0,,NONE,0,0
2025-09-19T01:59:34.896088,502.12,INR,upi,1,4,0.13843934931470245,invalid_card,HARD_DECLINE,2,37,30,7,0.8153755076314451,24,3627.0034674792723,2,1,0.5,350.54069357085126,NONE,0,0
2026-05-29T16:45:55.640137,744.57,INR,upi,16,4,0.10202649786654529,timeout,TRANSIENT,0,47,31,16,0.6710932917533902,496,7297.81003532952,0,0,0.0,,PAST_DUE,2,0
2026-07-09T14:26:22.068118,194.98,INR,wallet,14,3,0.1514026417771922,network_error,TRANSIENT,0,69,65,4,0.9540406656639332,460,1287.824292306189,0,0,0.0,,NONE,0,0
